"","ID","mvn1","mvn2","mvn3","mvn4","mvn5","group","dv","age","gender","wealth","alcohol","healthprobs","career","family","support","predictor1","predictor2","predictor3","predictor4","predictor5","criterion","trial1","trial2","trial3","trial4"
"546",546,129900,7100,1957,7.96012830139601,64.1054974871228,1,5.86978799243147,47.5864983770444,2,-9,115.608618637109,38.1890919716528,15.4139481387727,36.2561212382263,42.8079820074436,1.2803934035711,26.8828605970859,28.1502654277483,77.7273442743784,28.4384589950201,19.0504301092957,51.8337402517173,64.9858997752201,61.5858698760208,57.4260953169003
"547",547,236000,9938,1993,10.339817925775,50.922078606958,1,7.24168607683588,43.9012182368896,2,-99,107.457181314447,35.9288836510992,11.5700274215146,NA,999,4.69069609893937,22.4252021895909,19.1313713627386,61.0430046725393,37.4908101557719,10.2432350606318,49.5496205023516,49.5713926361195,43.4678390257843,65.0962994419401
"548",548,125500,2160,1973,11.2281410086067,3.87219771667703,1,4.25122412615929,45.1633828084257,2,90.8168817329947,123.523548762921,32.6996526135604,16.8728487259214,54.0655905815756,44.5215288095131,3.28464256734418,16.4266922041155,21.4302228268836,52.065832837282,28.2585449319761,7.52858112321516,53.8317733695701,68.0610664296492,60.3182769688185,35.450890762248
"549",549,192000,10005,1977,9.30179417508414,25.6498686233377,1,3.69155765635632,55.1097122647181,2,86.9988684537828,96.5180369973136,31.9697922857727,12.2768571585274,42.4876933567679,999,2.79807452562834,26.0132304966736,18.0807946061725,57.7551543476643,36.2706653697247,5.92261505038587,52.6429230401391,68.1410661761121,80.4859308365978,61.519784110831
"550",550,165500,9101,1978,11.8289765013661,7.61061194607877,1,4.53515506644767,45.8403937982227,2,-9,101.3028290498,33.670215003468,15.151737490158,NA,999,2.23193676246687,26.4216133854261,29.4946368420935,77.3583974368059,28.9285559590524,10.1553349618837,37.4097444950507,43.6155775178935,40.7696162525964,83.3944779326901
"551",551,155000,8816,1971,7.74494120339477,57.1183407866471,1,6.17267565086451,38.8886723812682,2,73.314384483749,144.618342957568,31.6821344806498,14.3826498521085,64.6936215602964,43.4414773397737,3.32689472087912,26.3850918657556,23.3449514937958,61.5210501141429,33.0288276689123,7.74839861098032,52.2337911702348,46.25895395065,57.2343943859074,90.6188371735194
"552",552,127500,7840,1975,10.971462666519,41.2088364834739,1,4.22479895584205,36.2904499424794,1,74.0633634791827,109.26139450352,28.3906308627641,-999,41.4191503258508,34.9802083695113,3.84678146817573,17.2726334618506,25.874541646731,63.0971083640949,28.775505604619,8.65305244903247,56.7262460935985,54.8652965115901,76.7957343964195,53.5848764842842
"553",553,144000,8400,1977,8.82837294252296,6.72828468802219,1,3.17540511661053,46.2194168450494,2,-99,118.180134748678,33.3362427475676,16.2485660206415,62.2835700831004,999,5.04457769248241,20.6974335609695,26.2474083783234,68.5208175454574,23.9497018110967,9.71513313083127,46.8217053103199,56.2408594501031,68.8365183467706,53.3148883988074
"554",554,171000,9600,1971,8.88118949871832,20.3610438124058,1,2.36113371757167,43.0077219935323,2,111.910854988429,107.888447602356,38.6128712810154,16.58238415393,46.839770581446,39.9929751242673,5.41160318846938,21.7129381485442,29.0598661193638,71.888130679714,31.2220062430017,14.0193367562192,51.8587169466311,54.1384255688516,61.6413390971751,57.4009506125091
"555",555,217000,12352,1998,7.24457364781744,0.0443650221264752,1,2.56910851613951,44.3844249026811,2,77.4771050033121,112.448616816809,29.9463629329933,13.9560587256445,52.392132536885,34.4524471554187,3.12267103223653,16.1135219926929,26.4254494413007,62.1458719237137,21.4906618089599,5.50180018128455,51.3932597661358,55.2381918091463,66.1722698271098,60.0160584428604
"556",556,260000,9085,1995,11.5702007506008,21.4156466023014,1,2.4112355383531,51.5237257477323,2,84.0462912055385,119.692074094366,25.4365533867594,15.7666843716844,NA,38.0316511441967,3.31102561095608,17.8399285837424,21.3567563060727,45.3446791907075,17.2962219467236,4.49047468127604,52.6155949061602,50.2226246276124,67.04688951397,56.8545852775953
"557",557,82500,6845,1955,12.1395612786248,0.551500056411066,1,2.06855584765231,39.9400849423012,2,76.6945443897578,9999,26.3886565097532,13.2735800352344,NA,999,2.74863042907308,23.5359433516436,21.7597771921789,63.2140093417574,35.8607965370511,9.77035982796582,47.3692376259678,66.5299459902002,69.8965301998204,85.7481995557314
"558",558,172000,11075,1969,8.16579374809334,90.4577700915374,1,3.37141188523763,53.1617464597042,2,74.0347459875406,119.949426830722,30.3382536267083,11.2968572909375,NA,40.1041674157993,4.31381662202347,17.2781115142447,23.0905528854124,50.0738381357382,37.984903743769,8.7614366098349,57.6586669260968,66.1064560716827,59.0931752335388,58.9593271531531
"559",559,34900,7879,1920,7.64339694827838,3.88510575825056,1,4.02422816044132,39.5164781515791,2,-99,93.6995911199104,22.8116176695963,17.8218441294934,55.2255297708616,39.3042096828777,4.72108708359433,19.4076998263859,19.2172081310627,57.6820025932937,26.7419791156277,8.45255831230691,53.2593709177806,60.2514254969656,75.0989145925838,58.4048886289737
"560",560,195000,12393,2004,4.62580073728685,32.0343571331595,1,6.54155765663293,50.8434972263332,2,96.993373517398,115.97660561275,32.1352965167716,13.8499534483098,NA,999,3.43368491644348,24.8250844457948,15.0281374140964,51.6941639650447,20.0447524046946,8.19388271961512,47.1260316196404,50.5533399751268,49.8230968604533,69.7150880347011
"561",561,376162,12858,2009,10.1915250567379,35.4702335556481,1,4.89171673947412,38.3661703207509,1,92.0408131709305,113.587184080738,35.5911733881264,-999,49.4244755546978,47.2927232791433,5.04129511263881,23.0209673115755,24.6235933380471,68.8185175557773,36.4780494254219,14.2666858080403,40.492999003306,47.0038185098583,37.9754030860381,55.1492135257327
"562",562,175000,10200,1988,11.9031733815218,51.9081947919246,1,2.0692663020998,56.4137264409076,2,-9,9999,34.8990938047878,17.2004801302369,59.132872755944,41.7194691051856,3.75594466046421,10.4193997707082,18.2645802433963,43.1666938900416,26.723886769349,5.83529467730225,55.1740633681594,51.7029055805324,69.0561864915572,83.4541498206509
"563",563,126500,8635,1925,12.013897279073,22.4270714843685,1,2.55923264017708,46.0247529193787,1,74.7807199385559,9999,31.8185185029292,11.5361330370874,43.6860203469685,999,3.78301847725107,19.80437946367,23.1703103516008,57.5790425352165,30.8822373777592,8.70891565245697,54.1123529579422,58.5580003167227,86.1061041972324,42.0884086570521
"564",564,122000,10120,1910,13.822245750425,60.5049067779725,1,4.19835967138656,41.8022683087164,2,87.6074886969599,119.651483516558,29.1243499718691,11.6579684424479,59.3039586565881,42.4431900956319,3.93469433263771,26.2109512531071,24.4786618861836,64.4828896781349,23.6184015074926,4.60297607662088,53.664354818123,61.4598093752077,72.403463689238,74.2518235065984
"565",565,213000,12299,1978,10.4239770650422,58.2636998885278,1,6.93806665207624,40.5340090501805,1,78.0689151770967,126.544342132151,30.9846624811033,-999,40.0917337043753,999,2.85303038471637,12.7088331794195,18.3371232137297,38.7906777441536,41.3922138202746,10.6353738830456,44.2256484039461,61.4907288586671,72.9216351792573,53.657750969604
"566",566,138000,6723,1971,14.8989623823152,22.089607775869,1,4.68050585152216,49.8148574541754,2,83.3483332899957,102.562907856084,29.1628708926485,15.9515867565367,57.3079796213759,40.0382223127742,5.41238583296323,22.2832981892223,24.966688218926,65.1384556240258,46.8120906883,10.9938254151558,57.1447414241624,59.7304668277102,56.9247463624051,54.3686618817516
"567",567,147000,11382,1964,8.54761324174424,55.2082913399111,1,6.49489344695933,36.9718253520737,1,78.5552890730744,101.563540754986,22.1981742375082,-999,NA,999,6.11994195187121,27.7188858370886,27.5168849071425,73.0124832910821,33.6829811847049,14.6314786145028,44.0818778960847,49.8877044172943,59.850587244051,85.4269834837039
"568",568,130000,9600,1920,12.1061581033189,14.8894674382728,1,2.36384749960497,52.7376505078222,2,87.1948152053611,86.3877830231399,33.104113276621,13.5630784874995,NA,45.8282627150682,4.24076749655766,22.7862684118005,19.9596373676294,58.3937795660988,25.7580750117168,6.52157716750543,49.048043228059,66.675350860357,60.4132866582484,50.4187934628133
"569",569,103000,56600,1900,11.1388102833021,36.0040373673929,1,5.49306399522063,44.9051583261008,2,-9,121.763451510184,NA,18.4537289920416,49.0364701779221,44.4607426878802,3.77390633140358,18.1739627957399,17.1780244507689,51.8417661689524,39.2996757526344,8.29816761506354,36.0130509205764,32.175435507607,37.0876905089367,97.2811216799203
"570",570,213000,9750,2000,10.7874693134113,13.641879401897,1,2.31300728286315,51.3507162822176,2,89.1236441844456,111.208540911186,31.6319353951502,16.8638244425624,52.0767085450662,999,4.63492274742622,30.925183979607,17.2059124933799,62.4026098320033,29.4836155961763,11.4323740533292,49.6498758912516,72.1762280813681,70.9247763051864,43.8244526853382
"571",571,110000,7990,1975,8.06932356218175,69.0908633748757,1,6.63524687429997,49.3601452192232,2,85.1654364335192,121.29780128619,27.1651818927766,18.157044078165,NA,40.3608359236856,4.76361697138962,11.422430504825,15.4305633276973,40.8996638327141,19.1089229071002,7.07391182621952,39.8970597119199,46.807768520089,61.9184940787793,86.9392193976524
"572",572,131500,11625,1965,10.894863460027,16.8389145661044,1,3.60383546896229,52.7120553533383,2,88.630721176005,9999,31.3875837955876,13.8601593432393,58.9498649411067,999,5.32261404669618,20.8071427679445,24.584662718843,58.6769322712353,23.4140846807821,9.04950412176812,43.2483285111588,49.5391096670936,61.4313177447035,61.9735413692249
"573",573,275000,12728,2001,7.0096518505045,98.1833582332133,1,3.53841588025738,45.4593333728296,2,71.8589637928769,112.880613706117,34.4699830545681,13.2915886436154,66.4923488831644,38.6552593711229,3.03155459134588,23.0769672503932,28.3358317092978,68.613998743595,27.9292618348141,10.0933418821293,60.9569492895048,73.2045896695304,70.4227520821382,33.7036895359323
"574",574,165500,10552,1959,10.4692853059388,90.8866731302569,1,4.67517590724687,54.8584982644762,1,71.0439334758894,105.978231717998,23.3942219901885,12.4011259609589,52.6494734808053,38.3124666593927,5.7214048021101,22.2215624824217,31.3934202099334,80.5575234016644,28.2468346002663,16.1395777727978,43.7106755909865,58.613299799023,52.3955733114969,84.0011541155062
"575",575,290000,10120,1994,8.5440569746351,60.4519433571162,1,5.85122155331223,45.7387849745802,2,86.526806051865,9999,41.1920498385345,12.5402779887475,NA,39.1339029925893,0.813107381372156,33.9768783850973,33.1217809260812,98.4008619894019,26.7225710118003,26.6053251597959,54.2383367160744,46.6040365256711,49.3062001606281,66.1002866735557
"576",576,126000,7000,1926,11.0730074316646,85.1691184030369,1,4.97331314202497,44.1261698227432,1,61.3290884419248,94.9791937598485,24.2530904263655,-999,46.3272181329829,34.3621407900466,4.89444281382313,30.0766861897885,16.6534884568445,62.3773057186479,30.6448628515554,10.9423172573117,54.0059883592398,68.621845815636,81.7022025515275,53.9623239665039
"577",577,124000,4224,1975,9.86074234403394,51.2170822294906,1,4.90978666617428,49.4072932581804,2,83.8307234274164,111.657467778761,30.31044399658,17.0554288937833,74.2340057152092,49.1394640472276,4.63688249258783,27.1339366248039,28.6740153574953,75.0074180924728,26.5352939745382,10.9144364914634,52.2138844644566,63.7448516306093,74.0315011248968,64.8670018644749
"578",578,320000,12376,1990,9.59131342830636,87.3673717816039,1,4.27388904633663,34.8284015056081,1,74.6700487095807,110.79205431577,31.2445921495638,-999,40.084304423422,41.0371288951758,3.08431553735827,20.0686244564738,23.3229805789435,62.5673207705601,34.885039716528,7.80177037997804,47.2500831444136,48.9167225403074,61.6518178700534,63.4271025048935
"579",579,425000,12633,2007,15.9287487022014,4.46963272242386,1,4.14634138090574,49.1214453926899,2,90.0170273988896,9999,32.4081190556995,17.0542886887994,NA,999,3.05494762615786,19.6389288004293,15.3159996327601,46.4642687369733,30.4812708079739,11.8063132084911,49.8350596973358,61.561371050382,67.4365517008016,47.3583270304468
"580",580,96500,10594,1926,13.2216549922437,68.7630711288383,1,1.54682213021307,49.562237394183,2,86.8344190510622,115.658729657277,30.1097311337034,13.1083645969857,45.3478380599538,46.0474956357467,3.91068978619974,23.2904837175803,15.5254786625804,51.6276673191729,21.0728064326607,7.20982625516413,53.0792194487751,47.0565370903466,63.8996704104309,55.1042122794125
"581",581,91900,6931,1955,12.6153191207536,71.9305614966448,1,4.36495742709214,42.0192161142408,2,86.378759674929,115.925397804774,32.0239804240512,13.6163611576544,48.5449385291239,34.8330544164397,3.99226819601313,19.6288166684796,19.0219617867656,47.5900851368428,19.1659145423428,7.70271928385746,51.3855494168079,62.1790856328865,70.5839726001408,51.1564890168945
"582",582,272500,11422,2007,11.822605501137,60.0857960151998,1,6.37328910519182,44.1161623999451,2,83.8591108686706,9999,NA,14.0474568537609,NA,38.2935672389225,3.63871892931452,16.2536367646366,15.934433928564,40.6485678567234,29.0050305228045,2.49853581202156,53.5246270344414,64.7874354623979,53.9059427728659,58.0330425287129
"583",583,154204,18160,1964,9.62443654113731,0.083341304677065,1,4.43469856891754,44.5191762770072,2,-9,122.13783675174,31.3973922156262,12.9289599562679,56.1471470343915,999,5.44944516783926,33.3606817111221,32.6406783591423,93.5630796166291,26.5885527957358,13.5618594003794,60.9039633496401,61.9980716221069,72.4164800042523,54.1685767860226
"584",584,200825,8125,2005,12.2790818617014,65.2698339421617,1,5.91766222235794,44.3186996276773,2,67.6862169504152,105.393599401087,31.6282139617192,16.4705076467247,53.188825354068,38.9303942137683,4.42754366529758,19.1992913932505,25.915026914976,66.6935084934963,10.8709362237774,6.93406819283794,48.9735063712066,54.7061732042303,57.6174218937688,65.2504238782625
"585",585,611657,12919,2009,7.05305205300226,98.5851068673042,1,6.46463517407915,60.0415742972575,2,86.3422825388206,9999,34.0384309367467,16.8307656240694,58.5438295169907,45.3292405784356,4.98711275430411,23.9529291349585,26.0690188626678,66.7648334889759,22.0629868636138,9.44146681210094,50.8923817817337,61.8559302759679,54.9334887686944,60.4938360528283
"586",586,160000,12508,1940,8.86113612625143,1.72046968838652,1,4.51923290641145,47.9508471403214,1,-99,88.8248429657573,27.221071288878,9.59559266074012,44.9064829113365,37.3334005242511,3.60569434511807,19.1937193919588,16.1847978486697,49.2187889093256,20.6292371128542,4.50613791055298,47.817245163982,57.1604224766323,50.3273676501568,64.4225036860017
"587",587,78000,6402,1920,10.8577876579221,58.5634899001162,1,8.36473624037562,45.294103244913,1,70.898020876154,108.795803966866,26.674211330265,10.9208213164493,NA,35.3978252538228,2.99752146029101,23.3245862496025,11.4983433057622,42.8665769873587,31.9600308885379,7.64830270482744,46.8833910539862,57.626213120403,63.7522886011247,68.7848042337396
"588",588,201800,13700,1965,7.28898904554164,65.2517324036533,1,2.97242251709934,43.8582866933838,2,72.4042518181998,87.0924760822043,25.7530702396983,12.8993620523273,NA,40.4912818992196,4.03899902950648,7.23185218965064,22.7328917139021,40.7884950546434,30.7236351423091,8.60531667015859,49.7821086662439,54.6651520941547,49.1072433667649,86.2230587218624
"589",589,195500,10125,2004,9.68915513100083,95.9323724814457,1,3.21226980264228,45.2354739747262,2,85.0211910118693,119.409224016083,30.6184114327869,13.7293027011577,NA,999,3.38229170368056,11.908345035895,20.9031249922766,45.3893629919543,25.842585889726,3.96473352855375,53.1301109549182,68.7653805655641,65.2372278749675,51.633509909429
"590",590,142953,7018,1979,8.42917937819391,19.7090034995234,1,1.68271514419998,47.2161801609608,2,89.3610383086027,9999,37.4055202663502,11.1266349643638,62.8610805510805,41.288545065677,3.58657138196988,15.801716903393,16.6254614917165,51.9659752128474,21.8399249105997,5.89090454284274,47.3750072688638,46.9541023403449,68.6844354251747,67.7361435822224
"591",591,107500,7200,1955,10.4446550057891,10.1770604684964,1,3.47716504000813,42.5797555203792,1,70.570746380115,83.4741113265924,30.250860264619,-999,NA,43.1731221392774,3.34827224582778,13.7050669984348,26.4482390179975,53.384803425233,23.3206375561094,5.86514852414724,51.6036396497528,66.4570624173052,77.0728488295808,43.588474014375
"592",592,213133,9910,2007,10.129858505944,2.52184230529556,1,4.5634374478335,39.332834911124,2,-99,81.8654380223331,24.6799077206046,13.2691195424827,57.1651782783426,999,4.04596449182046,11.441212051394,21.4246488363436,43.8671704850306,38.4664722536248,4.98073155122608,50.6566718371233,56.8186533661225,60.1410509940799,50.4642634021136
"593",593,297900,9428,2007,8.29009673423805,98.7317108348705,1,3.54314089644669,42.8830651459646,1,83.4362930960221,113.589343735546,NA,-999,NA,999,4.57942411263608,25.2290924744225,22.3950675133136,65.7476511551348,22.0655412834391,6.67962870638202,54.6795635849045,56.9547421467837,82.6837473167653,38.4668014200954
"594",594,122000,9768,1955,11.1787413166917,24.7450711927282,1,1.84688451820739,45.9815478735134,1,-99,106.186589661798,30.5548021178693,11.146461474001,NA,33.8251373786499,4.38705379099595,23.8222166566015,22.3023916186779,58.8959376488239,19.5230426922789,10.558902815952,52.8253423111161,59.022138451356,77.8571355806061,60.4504038331406
"595",595,162000,4500,1998,12.4675884499134,95.2490168553273,1,4.71371186217002,37.3588194152506,2,88.4082616880829,110.507758397064,NA,15.8255019391415,NA,41.3404894452106,3.69097317803358,17.3770062958938,27.397895933139,58.5295812398652,24.7529317050448,5.31037129592027,53.1091318996868,61.4751991961459,66.3287799100742,47.0037191005844
"596",596,250000,16692,1978,9.37910730389499,66.8989156920498,1,4.98546909912122,44.2089858079072,2,73.958117300781,105.60011078076,31.2580568400372,16.0227647261744,48.1480668544409,999,4.58089002193939,16.3953644575091,20.1701464610812,51.676159534333,24.541355547483,8.58811893426842,51.1020298153355,63.1554047384309,70.8320067813754,78.1293445633646
"597",597,318000,8147,2005,13.2599324505697,40.7851667583345,1,4.3699011807902,50.4804147621418,1,88.7867246581863,116.052902209975,25.3276447594681,14.5802206098313,45.0840894319987,999,5.12879659011695,25.425646852584,25.4360190700241,80.7793051478806,27.5904306215771,17.4989824108332,49.1901157244178,41.0408572503622,59.9536650308456,85.6834465780395
"598",598,260000,16158,2005,14.2335923519506,2.64164676917562,1,1.96355722245087,38.1374383850404,1,70.5542563277726,123.288413724626,29.1239347432347,-999,44.2839894900817,39.8949327765465,5.91180102310008,26.2147344659339,23.8724067846237,73.4789801670407,33.8675857115946,16.3183246152037,41.7549768187421,41.5335590271163,50.114432334025,84.8166309024297
"599",599,155000,4420,1980,10.7209341871292,82.4135802278552,1,3.12683538569401,39.8620330131253,1,-99,90.2839869037363,29.0509604859862,-999,51.0186310788676,41.1949067456929,3.92559170225879,13.0281878368513,18.6497686734215,42.754535320489,31.1924135074112,7.80052734279461,54.7630478413489,61.5523149693982,75.2720180723179,68.0709106786607
"600",600,120000,9981,1967,11.4790914830934,67.2343969032437,1,3.86215590635756,43.155424065955,2,-9,9999,35.8570778852132,15.3092868600797,42.9977062288766,999,4.02120052632525,19.5516597262929,16.544077751755,47.0939210743737,17.6421073647911,6.45500190202556,44.7852397530691,49.0810471523373,47.4075139843484,69.2207409298252
"601",601,159000,13072,2004,12.4124801504124,28.7138363020612,1,5.17641287274679,36.3807096091459,2,-99,83.3354825249999,26.4459281246537,11.5072615921554,46.5558533727703,37.3412565016362,4.215342297995,20.3666779447331,30.4599550727777,68.8341968175768,28.3387917424683,7.91917807693239,43.9002889246966,53.9516796220928,67.0731121443948,75.805840271193
"602",602,112000,7000,1924,10.8281288134817,99.9616424571265,1,5.51724249642766,37.4086248010538,1,70.2616668302418,80.3759035856976,NA,8.11117570829887,42.6936352309244,35.7996583371861,4.32689780995777,18.5387096466668,25.5235727737024,58.1433241342859,44.807386844967,6.82912698663957,45.127512275673,44.4253660900311,49.2982908070614,84.83432277051
"603",603,226000,10665,2003,8.11768832744055,1.0557545783785,1,2.52907568403806,41.4327945015637,2,76.5179696175107,115.627655834854,33.4652979219823,15.2010946876181,55.4068243197897,41.8393033205314,3.88404029430757,25.3864718541202,18.6639638232137,54.7011217512265,21.0281331842864,6.08030757260374,53.1669665235985,51.7544337120957,69.7419767108297,68.4687147895777
"604",604,324000,13514,2008,9.16348892270287,0.861493240852467,1,3.31442467062575,46.1037577268016,2,76.3363702002323,9999,26.4416216660704,12.6180578049065,55.6227309323409,39.1315710204823,3.46123891439917,20.353076546363,25.1341938935374,58.8383825705011,23.15574099636,5.83295230768395,49.9789678237601,54.2670233139633,52.9145915972376,102.328704329028
"605",605,99900,4060,1922,7.30106837287371,9.11595362538256,1,5.53937148627247,39.1243721218185,2,77.3244723853024,111.057272164104,28.5757517585186,14.4003818554271,65.5463573863959,39.0845483297927,3.7854420182479,14.2008649059074,24.2375768500289,50.0349877589125,28.6033613287254,8.5731270981136,38.4590022348366,47.9613426049361,36.6673988343773,64.7614565661613
"606",606,271500,10440,2005,9.78814360062215,0.526120596410615,1,1.92510627915321,45.1217930403229,2,74.8348340636259,108.135342798329,37.0102985972112,12.2596019358913,NA,999,4.70509442503513,22.3490411949367,26.7357634079536,73.1744703207515,41.8811005715794,12.2580655339095,48.4652289375488,51.446643459248,58.1249324071553,91.4623848566182
"607",607,377500,14892,2006,12.0999111340951,93.3851987906465,1,5.63677613189726,40.8197560822281,2,81.2329694985444,119.499307208454,33.735178464262,16.6228974091238,52.9285010044513,38.2486392831054,5.05326307624537,19.0655878906292,18.896054001958,53.6720830414684,20.7787195575522,11.5629904133317,40.8302280927257,40.9107499051309,30.7250738426796,74.4362351745424
"608",608,131000,26400,1880,13.8358260570843,12.4460344190255,1,5.27587089741883,63.0524940315989,2,-9,140.590306086334,27.1294900239263,18.5195278472025,71.1631358068871,999,5.19063119972693,13.0661223064837,26.2782306429346,52.8969904935385,47.3827747406674,8.81699680143619,61.595150070052,72.93366212657,72.3380489334793,60.4261947969408
"609",609,125000,16012,1954,9.28365238899155,70.845735172715,1,2.5903228703988,31.2033551769359,2,-99,92.8297614567668,27.4005643279544,11.3927281409131,NA,999,3.73640758486613,12.7430462537243,21.2076501178913,45.0969076102391,23.0529996764196,5.63561827818401,56.8783619817778,64.2446114779758,74.0439410191997,68.6019178209215
"610",610,142500,13072,2005,13.1828474906443,0.65054793859944,1,5.20697230603363,42.9119062953563,1,86.2429916558424,90.4424651493669,31.2771247631066,-999,47.1271074775247,44.6986284484546,5.15933143136935,21.4934116188385,28.0470349699026,63.1788627645421,15.1863522825133,9.65174011651119,55.2009633784698,68.4414409536906,71.6525035224799,45.231475678745
"611",611,266000,10728,2006,9.46084682866237,35.0036837794014,1,6.70505413213814,33.9033114066353,1,73.6594317932636,89.2123611458621,29.0708378838066,-999,49.4373941373837,33.977550952102,4.98144311193412,22.0469476614012,26.7018783575272,67.7383725093779,48.3112392952496,11.3430692272358,45.7576300044933,56.9857733202265,72.3785498584743,64.4447343383485
"612",612,142500,13350,1974,8.46538575407235,88.5640693020028,1,5.89527470465827,60.5877774074303,2,71.376932539325,9999,30.6698504990728,18.3175122426279,64.8309156633303,45.7289540058248,6.296304084146,29.1001953960847,33.35163241411,88.5590668034043,42.9712430268639,18.6037525071627,42.3514918077514,41.4901861593121,51.0988474920624,69.2022369041433
"613",613,149900,9800,1972,9.71089058317622,0.973363814915169,1,0.292959788746472,50.1143365193315,1,84.9060841222475,82.5858050331007,NA,14.3697639084701,47.0027582818895,39.5652529214943,3.87329009926978,11.4693184906321,26.8097484775389,53.1815284291406,37.8833368392162,5.8604166735381,47.5428486336429,63.2616569279241,44.3761407593623,77.8421524448677
"614",614,135000,10800,1949,7.6366655114035,71.3313338584967,1,3.5816678401916,33.2755510329736,2,-99,86.3439439485534,32.1882481804653,10.9339242233743,NA,33.015280653649,4.01741372312127,19.6872088236308,17.6565437018208,50.1779401288418,21.0070166156153,4.26054669296842,57.2342250577752,64.8527653015842,71.760058006619,58.7389482749089
"615",615,257000,10994,2005,8.74335602915947,1.22497288237895,1,1.43265015255307,50.1115114035559,2,85.6095892042086,139.472261573519,33.7268629391374,14.3180435846808,47.0471875630201,37.2193361768764,4.17037151182495,11.1742195944019,21.0959042685157,43.2416176337532,33.0755091783916,6.16982249803951,46.6695784285336,38.4634471040199,32.8964745416867,93.0865688081062
"616",616,591587,51974,2006,9.12142916787222,7.79492489217151,1,2.9451683997248,53.994107978659,2,79.0287875941824,111.628217841604,31.2435509675481,18.5877190777948,60.3629725872224,48.7802947071378,3.39646038001452,23.2978833419749,25.8354693757202,65.8831232567069,22.7503688126483,7.18332054120293,55.9269617186451,71.6253842626173,80.4006487584258,41.5985239631946
"617",617,176432,9317,2006,14.2971277496326,36.5241386114162,1,4.4536034243129,37.8741017459428,2,84.945364285667,114.540599323653,34.244143562614,15.3206464597583,52.5951936171141,40.6487966061202,4.82144724409153,28.1566446183965,21.4379429619654,65.9897888302593,25.2476868392739,10.4072443276103,47.8220726870251,44.3944297050209,47.2919354489196,66.3059684666176
"618",618,392000,8089,2007,10.4447381929985,83.1503824069276,1,3.95581834599908,47.8411698826201,2,95.198520502564,9999,30.4823654289323,14.5280057245111,41.1793868748383,41.5568630257179,5.53301046083314,12.1780391136024,30.3312952208736,60.7533175932197,27.9024531232835,9.91734998741073,48.3105136774198,49.4869041739159,69.0598889703963,101.274956270949
"619",619,135000,9246,1973,14.0640054777851,0.0805010620639794,1,3.6764725520138,50.5510098722611,2,88.9383202975921,138.791287995484,35.4939725854117,17.0144402381729,NA,43.4242496858499,3.32215857460124,23.2196118453349,26.7674575155843,69.7516902810844,22.5446816178839,7.6436763210339,48.6954669556178,48.536531523624,71.2971460453678,54.4666460734278
"620",620,150000,11136,1964,9.43835565566705,76.3176351388051,1,3.59676838992476,52.1809549489043,2,-9,122.075698209272,40.2026503740227,15.8242447989982,50.4027035365888,41.1954102385538,4.98426861263774,21.5214579419946,25.3476179653592,68.1802922715978,26.2948919070118,9.61438468093494,51.3186509498006,57.0111058617613,61.8575743234301,83.4519950880053
"621",621,186000,10420,2009,10.8195169047026,11.5313762074032,1,0.417739433107362,40.6722245190177,1,-99,112.632213600787,27.5494598021439,-999,42.7308830682314,36.0558352034198,3.46497692967176,27.8359296608753,25.8175096537853,68.4809440317915,25.748024007573,8.81758271674299,61.0343119358512,56.2091346828281,78.3718154011544,61.5779614550538
"622",622,215000,16635,1977,10.5276008740559,44.1721848398688,1,7.21533632269196,45.7477304173596,1,78.3055509416685,89.0697455623283,34.8709344044676,14.514281206566,39.0421709396532,36.0556566897201,4.25301008036672,30.2286312472331,25.6365031967393,66.7843337230467,28.2743991575184,10.4634460833215,51.8713838819574,51.8416212884518,69.061450725247,77.8652821589292
"623",623,116000,8248,1918,11.3183848548346,0.325271655334048,1,2.98495671834179,45.0012675474812,2,83.8847204692612,125.940887168999,29.6976995336345,12.8261413239779,NA,37.1675457735377,3.42016465687712,16.2623558371279,31.5095293347891,66.4776901448395,27.8729912381505,5.80008296147573,47.9910718356534,65.8096168491248,64.7737783287638,59.1580693502609
"624",624,160500,4500,1997,4.48605112711141,0.883680834665431,1,4.74360759670109,38.9007551918214,1,-99,9999,26.5131527850403,-999,38.3454761235621,35.7525888344368,4.62864165512873,15.0127254373948,29.8765804441894,59.8596077859036,38.8906581012524,4.99217393597027,44.0102172688449,65.4224611467737,76.3003671179499,84.5985986042995
"625",625,269500,7939,2000,9.81312993932673,27.1338166828577,1,5.01052029852914,47.0771082824386,2,74.7884110504892,9999,32.0823003173092,13.2944159364474,51.1915479070328,37.1992312109141,4.04536369273292,9.96177781816809,23.0891644756697,38.6160032046793,47.5954443782895,4.93087798379261,44.867582800431,43.8313731798462,28.6545261568749,35.4206015246731
"626",626,170440,10237,2005,9.76761735013582,76.8583731613292,1,0.936782136614783,45.6969306723298,1,71.0647831180164,117.307585086582,35.6215761667866,12.9701176538974,NA,42.5884594201505,3.40874890780618,19.9002463879336,22.3515105321539,52.8700247707263,45.2612643425334,9.54628412293072,51.3803001599835,61.1485437188457,84.7295190971323,46.7626338553537
"627",627,246500,10235,2007,11.1103824920962,10.3841362786243,1,3.80150313762534,45.1132435761904,2,79.3971241058112,116.229297205056,30.4314602744664,13.8072873413994,49.9417906375639,999,5.04201942698327,17.0293672881301,26.9214461348455,58.5063422994546,31.8254066983354,6.54941149504298,51.2515845032178,55.5905471603385,85.3227417198609,85.8814224525639
